,ADDR,bun,ji,region_cd,소방청 / 화재·구조·구급 통계시스템,OCRN_YMD,DAM_AMT,DCSD_CNT,OCRN_MM,CSTS_CNT,YMAP_CRTS,ROAD_NM_ADDR,RSN_,XMAP_CRTS,SN,GEOM,INJPSN_CNT
504,경상남도 밀양시 부북면 용지리 산2-1,2,1,4827031036,2019.0,2.0,9997,0,10.0,0,4235322.18,,폭우로 인한  유실,14331640.84,538,POINT(14331640.8366 4235322.1798999999),0
505,충청북도 청주시 서원구 현도면 하석리 산74번지,74,,4311232029,2020.0,25.0,0,0,2.0,0,4365201.982,,폭우로 인한 법면 유실,14189135.74,539,POINT(14189135.7359 4365201.9818000002),0
506,강원특별자치도 양구군 양구읍 군량리 산77-1,77,1,5180025039,2020.0,10.0,0,0,5.0,0,4603270.793,,"강우에 따른 지반약화로
낙석 발생",14245499.58,540,POINT(14245499.577099999 4603270.7933999998),0
507,서울특별시 구로구 궁동 산14-10번지,14,10,1153010900,2020.0,30.0,0,0,6.0,0,4508483.757,,집중호우로 인한 담장 붕괴,14119124.57,541,POINT(14119124.5704 4508483.7573999995),0
508,전라남도 나주시 오량동 3-20,3,20,4617013200,2020.0,13.0,0,0,7.0,0,4162206.895,전라남도 나주시 가야길,폭우로 인한 법면 유실,14101409.63,542,POINT(14101409.631899999 4162206.8953999998),0
509,서울특별시 종로구 사직동 315-3,315,3,1111011500,2020.0,22.0,0,0,7.0,0,4519160.69,서울특별시 종로구 경희궁3가길35,노후화로인한 담장전도,14133820.46,543,POINT(14133820.464400001 4519160.6902999999),0
510,부산광역시 동구 좌천동 780-1,780,1,2617010300,2020.0,23.0,0,0,7.0,0,4182218.587,부산광역시 동구 증산로 83,폭우로 인한 석축 붕괴,14365999.7,544,POINT(14365999.6976 4182218.5872999998),0
511,부산광역시 부산진구 전포동 산48-3번지,48,3,2623010200,2020.0,23.0,13757,0,7.0,0,4184824.924,부산광역시 부산진구 진남로328번길 54,집중호우로 인한 산사면 밀림,14368572.96,545,POINT(14368572.958900001 4184824.9240000001),0
512,광주광역시 남구 봉선동 610-17,610,17,2915511500,2020.0,28.0,0,0,7.0,0,4180758.517,,폭우로 인한 법면 유실,14127001.76,546,POINT(14127001.760199999 4180758.5170999998),0
513,울산광역시 울주군 상북면 이천리 218,218,,3171038025,2012.0,17.0,0,0,9.0,0,4241569.335,,폭우 인한 상수도관로파손,14361922.41,201,POINT(14361922.410399999 4241569.3346999995),0
514,울산광역시 울주군 상북면 등억알프스리 100-1,100,1,3171038034,2012.0,17.0,0,0,9.0,0,4239480.211,,폭우 인한 구거유실,14370342.31,202,POINT(14370342.309 4239480.2105),0
515,경상남도 창원시 의창구 북면 화천리 687-10,687,10,4812131026,2012.0,17.0,60700,0,9.0,0,4206831.144,,태풍 산바 영향에 따른 집중호우 등,14316183.63,203,POINT(14316183.628 4206831.1440000003),0
516,울산광역시 울주군 상북면 등억알프스리 552,552,,3171038034,2012.0,17.0,0,0,9.0,0,4239873.067,,폭우 인한 하천제방유실,14368238.74,204,POINT(14368238.7401 4239873.0670999996),0
517,울산광역시 울주군 상북면 이천리 319,319,,3171038025,2012.0,17.0,0,0,9.0,0,4238538.683,,폭우 인한 하천제방유실,14361672.15,205,POINT(14361672.145 4238538.6826999998),0
518,울산광역시 울주군 상북면 이천리 616,616,,3171038025,2012.0,17.0,0,0,9.0,0,4236855.555,,폭우 인한 하천제방유실,14361461.19,206,POINT(14361461.1896 4236855.5554),0
519,울산광역시 울주군 상북면 덕현리 413-1,413,1,3171038026,2012.0,17.0,0,0,9.0,0,4249990.363,,폭우 인한 마을안길붕괴,14366464.41,207,POINT(14366464.414899999 4249990.3630999997),0
520,경상남도 창원시 성산구 외동 853-7,853,7,4812310400,2012.0,18.0,65000,0,9.0,0,4192229.356,,태풍 산바 내습으로 인한 경사지 토사 붕괴,14324539.02,208,POINT(14324539.019099999 4192229.3563999999),0
521,울산광역시 동구 주전동 15-7 태영건설,,,3117010600,2012.0,25.0,0,0,9.0,1,4241123.344,,구조물 붕괴,14410637.12,209,POINT(14410637.1171 4241123.3443999998),1
522,울산광역시 울주군 언양읍 반연리 218-2,218,2,3171025333,2012.0,30.0,0,0,10.0,0,4241430.833,,태풍 인한 제방유실,14380397.22,211,POINT(14380397.2194 4241430.8333000001),0
523,경기도 김포시 사우동 925,925,,4157010600,2012.0,1.0,0,1,11.0,9,4525727.864,,옥상 타설 공사 중 슬레트 붕괴,14106423.32,212,POINT(14106423.322000001 4525727.8642999995),8
524,충청남도 청양군 정산면 천장리 164-1,164,1,4479033030,2012.0,,0,0,12.0,0,4357147.484,,알프스마을 얼음축제 시설물 붕괴,14128047.24,213,POINT(14128047.2401 4357147.4835000001),0
525,전북특별자치도 익산시 낭산면 석천리 산50,50,,5214037023,2012.0,6.0,0,0,12.0,1,4309940.73,,공사장 기계붕괴로 차량 덮침,14142828.52,215,POINT(14142828.516000001 4309940.7301000003),1
526,충청남도 청양군 정산면 천장리 174,174,,4479033030,2012.0,26.0,0,0,12.0,0,4357098.779,,알프스마을 얼음축제장 붕괴사고,14128226.5,216,POINT(14128226.4954 4357098.7785999998),0
527,경기도 성남시 분당구 삼평동 653,653,,4113510900,2013.0,16.0,0,0,1.0,0,4494574.192,,"5층 슬래브콘크리트 타설중 4층,5층 슬래브붕괴",14150034.5,217,POINT(14150034.498600001 4494574.1914999997),0
528,대구광역시 달성군 논공읍 북리 1-35,1,35,2771025328,2013.0,1.0,0,0,2.0,1,4264119.552,,작업중 쇠 파이프가 붕괴하여 1명 부상,14300147.36,218,POINT(14300147.361199999 4264119.5522999996),1
529,전북특별자치도 익산시 창인동 1가 152-24,152,24,5214010100,2013.0,1.0,0,0,3.0,0,4292470.381,,건물 담벼락 대리서 떨어짐,14132094.18,219,POINT(14132094.180199999 4292470.3805),0
530,울산광역시 울주군 온산읍 당월리 248-1,248,1,3171025025,2013.0,10.0,0,0,3.0,1,4219943.931,,보일러 내 콘크리트 밑에 끼임사고,14399177.72,220,POINT(14399177.715600001 4219943.9313000003),1
531,강원특별자치도 원주시 판부면 서곡리 537,537,,5113038022,2013.0,14.0,0,0,3.0,2,4483572.853,,사찰 지붕에서 일하던 인부2명 지붕골조 붕괴되면서 메몰,14241268.43,221,POINT(14241268.4299 4483572.8530999999),2
532,충청북도 진천군 이월면 사곡리 416-1,416,1,4375035021,2020.0,3.0,87198,0,8.0,0,4423742.129,,폭우로 인한 수로관 파손 및 유실,14185746.61,652,POINT(14185746.614 4423742.1290999996),0
533,충청북도 진천군 이월면 신계리 산87-1,87,1,4375035030,2020.0,3.0,57323,0,8.0,0,4429819.311,,폭우로 인한 임야 하단부 산사태,14182382.54,653,POINT(14182382.539000001 4429819.3114),0
534,충청북도 진천군 이월면 신계리 산57-14,57,14,4375035030,2020.0,3.0,15286,0,8.0,0,4432468.464,,폭우로 인한 임야 산사태,14182526.14,654,POINT(14182526.141100001 4432468.4643000001),0
535,충청북도 진천군 이월면 사당리 산1-2,1,2,4375035031,2020.0,3.0,58088,0,8.0,0,4431753.88,,호우로 인한 산사태,14187872.82,655,POINT(14187872.816299999 4431753.8799999999),0
536,충청북도 진천군 이월면 송림리 산29-1,29,1,4375035025,2020.0,3.0,104768,0,8.0,0,4430983.632,,폭우로 인한 법면붕괴,14184529.89,562,POINT(14184529.892000001 4430983.6316),0
537,충청북도 진천군 이월면 송림리 산29-1,29,1,4375035025,2017.0,16.0,152685,0,7.0,0,4428960.777,,호우로 인한 간선임도 성토부 산사태,14182497.2,593,POINT(14182497.198100001 4428960.7768000001),0
538,충청북도 진천군 이월면 송림리 산29-1,29,1,4375035025,2020.0,3.0,202543,0,8.0,0,4428960.777,,폭우로 인한 임야 하단부 산사태,14182497.2,656,POINT(14182497.198100001 4428960.7768000001),0
539,충청북도 진천군 이월면 신월리 317-23,317,23,4375035028,2020.0,3.0,19221,0,8.0,0,4428434.132,,폭우로 인한 도로붕괴,14189595.6,565,POINT(14189595.5967 4428434.1317999996),0
540,충청북도 진천군 이월면 신월리 317-23,317,23,4375035028,2020.0,3.0,1753,0,8.0,0,4428428.144,,호우로 인한 농어촌도로 침수,14189598.27,657,POINT(14189598.2684 4428428.1442),0
541,충청북도 진천군 이월면 은행정1길 28-2,28,2,4375035000,2020.0,3.0,8298,0,8.0,0,4424513.244,충청북도 진천군 이월면 사곡리 763-0,폭우로 인한 법면 유실,14184640.1,658,POINT(14184640.098300001 4424513.2444000002),0
542,충청남도 당진시 합덕읍 석우리 1197,1197,,4427025024,2020.0,3.0,0,0,8.0,0,4410057.937,,폭우로 인한 법면 유실,14109279.59,659,POINT(14109279.5888 4410057.9374000002),0
543,충청남도 당진시 합덕읍 석우리 1165,1165,,4427025024,2020.0,3.0,0,0,8.0,0,4413181.223,,폭우로 인한 법면 유실,14108838.7,660,POINT(14108838.7006 4413181.2231999999),0
544,충청남도 당진시 합덕읍 석우리 1190,1190,,4427025024,2020.0,3.0,0,0,8.0,0,4410035.273,,폭우로 인한 법면 유실,14109741.44,661,POINT(14109741.436699999 4410035.2731999997),0
545,충청남도 당진시 송악읍 한진리 404,404,,4427025337,2020.0,3.0,0,0,8.0,0,4435357.38,,폭우로 인한 법면 유실,14110794.09,662,POINT(14110794.0877 4435357.3798000002),0
546,충청남도 당진시 송산면 동곡리 497,497,,4427039032,2020.0,3.0,0,0,8.0,0,4434859.858,,폭우로 인한 법면 유실,14104858.27,663,POINT(14104858.2744 4434859.8579000002),0
547,충청북도 진천군 이월면 장양리 710,710,,4375035024,2020.0,4.0,1269,0,8.0,0,4428070.286,,호우로 인한 법면 유실,14185698.75,664,POINT(14185698.7466 4428070.2857999997),0
548,경기도 양평군 양동면 쑥골길 35,35,,4183038000,2020.0,6.0,22929,0,8.0,0,4509312.027,경기도 양평군 양동면 고송리 산9,폭우로 인한 임도 계곡부 토사유출,14216222.55,665,POINT(14216222.551000001 4509312.0270999996),0
549,경기도 양평군 용문면 갈월길 111-77,111,77,4183040031,2020.0,6.0,92045,0,8.0,0,4507614.306,경기도 양평군 용문면 삼성리 산59,폭우로 인한 임도 법면| 계곡부 토사유출,14201884.6,666,POINT(14201884.6006 4507614.3059),0
550,경기도 양평군 단월면 고북길 76-23,76,23,4183036000,2020.0,7.0,11465,0,8.0,0,4523114.47,경기도 양평군 단월면 산음리 685-6,폭우로 인한 법면| 계곡부 토사유출,14204044.2,667,POINT(14204044.1987 4523114.4703000002),0
551,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,6114,0,8.0,0,4178099.525,,폭우로 인한 토석류 유출,14126503.49,668,POINT(14126503.494200001 4178099.5244999998),0
552,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,6114,0,8.0,0,4176318.51,광주광역시 남구 덕남동 산49,폭우로 인한 토석류 유출,14126795.15,669,POINT(14126795.1513 4176318.5098000001),0
553,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,10700,0,8.0,0,4177114.421,광주광역시 남구 행암동 산124,폭우로 인한 토석류 유출,14125101.98,670,POINT(14125101.981799999 4177114.4207000001),0
554,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,9095,0,8.0,0,4177004.214,광주광역시 남구 행암동 산127-1,폭우로 인한 토석류 유출,14125065.25,671,POINT(14125065.246400001 4177004.2141999998),0
555,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,9554,0,8.0,0,4178513.185,광주광역시 남구 임암동 산5,폭우로 인한 토석류 유출,14122965.76,672,POINT(14122965.7608 4178513.1853),0
556,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,12840,0,8.0,0,4180764.097,광주광역시 남구 봉선동 산32-2,폭우로 인한 토석류 유출,14128955.86,673,POINT(14128955.862600001 4180764.0973),0
557,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,6114,0,8.0,0,4178099.525,,폭우로 인한 토석류 유출,14126503.49,668,POINT(14126503.494200001 4178099.5244999998),0
558,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,6114,0,8.0,0,4176318.51,광주광역시 남구 덕남동 산49,폭우로 인한 토석류 유출,14126795.15,669,POINT(14126795.1513 4176318.5098000001),0
559,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,10700,0,8.0,0,4177114.421,광주광역시 남구 행암동 산124,폭우로 인한 토석류 유출,14125101.98,670,POINT(14125101.981799999 4177114.4207000001),0
560,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,9095,0,8.0,0,4177004.214,광주광역시 남구 행암동 산127-1,폭우로 인한 토석류 유출,14125065.25,671,POINT(14125065.246400001 4177004.2141999998),0
561,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,9554,0,8.0,0,4178513.185,광주광역시 남구 임암동 산5,폭우로 인한 토석류 유출,14122965.76,672,POINT(14122965.7608 4178513.1853),0
562,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,12840,0,8.0,0,4180764.097,광주광역시 남구 봉선동 산32-2,폭우로 인한 토석류 유출,14128955.86,673,POINT(14128955.862600001 4180764.0973),0
563,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,6114,0,8.0,0,4178099.525,,폭우로 인한 토석류 유출,14126503.49,668,POINT(14126503.494200001 4178099.5244999998),0
564,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,6114,0,8.0,0,4176318.51,광주광역시 남구 덕남동 산49,폭우로 인한 토석류 유출,14126795.15,669,POINT(14126795.1513 4176318.5098000001),0
565,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,10700,0,8.0,0,4177114.421,광주광역시 남구 행암동 산124,폭우로 인한 토석류 유출,14125101.98,670,POINT(14125101.981799999 4177114.4207000001),0
566,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,9095,0,8.0,0,4177004.214,광주광역시 남구 행암동 산127-1,폭우로 인한 토석류 유출,14125065.25,671,POINT(14125065.246400001 4177004.2141999998),0
567,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,9554,0,8.0,0,4178513.185,광주광역시 남구 임암동 산5,폭우로 인한 토석류 유출,14122965.76,672,POINT(14122965.7608 4178513.1853),0
568,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,12840,0,8.0,0,4180764.097,광주광역시 남구 봉선동 산32-2,폭우로 인한 토석류 유출,14128955.86,673,POINT(14128955.862600001 4180764.0973),0
569,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,6114,0,8.0,0,4178099.525,,폭우로 인한 토석류 유출,14126503.49,668,POINT(14126503.494200001 4178099.5244999998),0
570,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,6114,0,8.0,0,4176318.51,광주광역시 남구 덕남동 산49,폭우로 인한 토석류 유출,14126795.15,669,POINT(14126795.1513 4176318.5098000001),0
571,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,10700,0,8.0,0,4177114.421,광주광역시 남구 행암동 산124,폭우로 인한 토석류 유출,14125101.98,670,POINT(14125101.981799999 4177114.4207000001),0
572,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,9095,0,8.0,0,4177004.214,광주광역시 남구 행암동 산127-1,폭우로 인한 토석류 유출,14125065.25,671,POINT(14125065.246400001 4177004.2141999998),0
573,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,9554,0,8.0,0,4178513.185,광주광역시 남구 임암동 산5,폭우로 인한 토석류 유출,14122965.76,672,POINT(14122965.7608 4178513.1853),0
574,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,12840,0,8.0,0,4180764.097,광주광역시 남구 봉선동 산32-2,폭우로 인한 토석류 유출,14128955.86,673,POINT(14128955.862600001 4180764.0973),0
575,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,6114,0,8.0,0,4178099.525,,폭우로 인한 토석류 유출,14126503.49,668,POINT(14126503.494200001 4178099.5244999998),0
576,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,6114,0,8.0,0,4176318.51,광주광역시 남구 덕남동 산49,폭우로 인한 토석류 유출,14126795.15,669,POINT(14126795.1513 4176318.5098000001),0
577,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,10700,0,8.0,0,4177114.421,광주광역시 남구 행암동 산124,폭우로 인한 토석류 유출,14125101.98,670,POINT(14125101.981799999 4177114.4207000001),0
578,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,9095,0,8.0,0,4177004.214,광주광역시 남구 행암동 산127-1,폭우로 인한 토석류 유출,14125065.25,671,POINT(14125065.246400001 4177004.2141999998),0
579,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,9554,0,8.0,0,4178513.185,광주광역시 남구 임암동 산5,폭우로 인한 토석류 유출,14122965.76,672,POINT(14122965.7608 4178513.1853),0
580,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,12840,0,8.0,0,4180764.097,광주광역시 남구 봉선동 산32-2,폭우로 인한 토석류 유출,14128955.86,673,POINT(14128955.862600001 4180764.0973),0
581,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,6114,0,8.0,0,4178099.525,,폭우로 인한 토석류 유출,14126503.49,668,POINT(14126503.494200001 4178099.5244999998),0
582,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,6114,0,8.0,0,4176318.51,광주광역시 남구 덕남동 산49,폭우로 인한 토석류 유출,14126795.15,669,POINT(14126795.1513 4176318.5098000001),0
583,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,10700,0,8.0,0,4177114.421,광주광역시 남구 행암동 산124,폭우로 인한 토석류 유출,14125101.98,670,POINT(14125101.981799999 4177114.4207000001),0
584,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,9095,0,8.0,0,4177004.214,광주광역시 남구 행암동 산127-1,폭우로 인한 토석류 유출,14125065.25,671,POINT(14125065.246400001 4177004.2141999998),0
585,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,9554,0,8.0,0,4178513.185,광주광역시 남구 임암동 산5,폭우로 인한 토석류 유출,14122965.76,672,POINT(14122965.7608 4178513.1853),0
586,광주광역시 남구 노대동 산1,1,,2915510700,2020.0,8.0,12840,0,8.0,0,4180764.097,광주광역시 남구 봉선동 산32-2,폭우로 인한 토석류 유출,14128955.86,673,POINT(14128955.862600001 4180764.0973),0
587,전라남도 나주시 다시면 산두길 24,24,,4617036000,2020.0,8.0,0,0,8.0,0,4161609.195,전라남도 나주시 다시면 죽산리 696,집중호우로 인한 주택 전파,14095512.15,674,POINT(14095512.148 4161609.1949),0
588,전라남도 나주시 다시면 산두길 12,12,,4617036000,2020.0,8.0,0,0,8.0,0,4161625.499,전라남도 나주시 다시면 죽산리 367-4,집중호우로 인한 주택 전파,14095641.28,675,POINT(14095641.2786 4161625.4991000001),0
589,경기도 양평군 양서면 목왕리 90-5,90,5,4183033024,2020.0,9.0,13758,0,8.0,0,4516316.282,경기도 양평군 양서면 목왕로592번길 62-85,폭우로 인한 임도 법면 유실,14180811.82,676,POINT(14180811.821 4516316.2822000002),0
590,경기도 양평군 강상면 세월리 산5,5,,4183031026,2020.0,10.0,1529,0,8.0,0,4501274.836,경기도 양평군 강상면 세월길147번길 201,폭우로 인한 임도 계곡부 토사유출,14193079.23,677,POINT(14193079.2289 4501274.8361),0
591,경기도 연천군 연천읍 동막리 617-0,617,0,4180025027,2020.0,11.0,44376,0,8.0,0,4595033.391,,폭우로 인한 법면 유실,14151657.25,678,POINT(14151657.246300001 4595033.3908000002),0
592,경기도 연천군 신서면 도밀리 16,16,,4180036027,2020.0,11.0,378106,0,8.0,0,4617255.46,,폭우로 인한 법면 유실,14149308.41,679,POINT(14149308.405099999 4617255.4600999998),0
593,경기도 연천군 신서면 도밀리 121,121,,4180036027,2020.0,11.0,27001,0,8.0,0,4615114.732,,폭우로 인한 법면 유실,14148629.36,680,POINT(14148629.3562 4615114.7322000004),0
594,경기도 연천군 신서면 덕산리 1,1,,4180036029,2020.0,11.0,32124,0,8.0,0,4614732.0,,폭우로 인한 법면 유실,14147449.37,681,POINT(14147449.3696 4614731.9999000002),0
595,울산광역시 중구 태화동 20-3,20,3,3111011100,2014.0,18.0,32712,0,8.0,0,4239766.819,울산광역시 중구 유곡로 45(태화동),집중호우에 따른 사면붕괴,14394102.06,300,POINT(14394102.0626 4239766.8191),0
596,울산광역시 중구 동동 399,399,,3111011300,2014.0,18.0,40000,0,8.0,0,4242156.309,울산광역시 중구 산전3길 3,배수불량에 따른 사면붕괴,14399184.37,529,POINT(14399184.3718 4242156.3090000004),0
597,울산광역시 중구 동동 399,399,,3111011300,2014.0,18.0,0,0,8.0,0,4242119.554,,집중호우로 인해 산자락의 지반이 붕괴되어 가옥으로 토사 유입,14399185.26,301,POINT(14399185.2644 4242119.5543),0
598,울산광역시 중구 동동 399,399,,3111011300,2014.0,18.0,40000,0,8.0,0,4242113.882,울산광역시 중구 산전3길 3,산전지구 주거환경개선사업시 설치한 소공원에서 노면수가잡초등으로 배수가 불량하여 붕괴된 사면으로 유입되어 절개지 슬라이딩 발생,14399185.93,303,POINT(14399185.930199999 4242113.8816),0
599,울산광역시 중구 성안동 산60,60,,3111010900,2014.0,18.0,0,0,8.0,0,4242536.28,,집중호우로 인한 토사유실,14395236.25,302,POINT(14395236.251599999 4242536.2803999996),0
600,울산광역시 중구 동동 399,399,,3111011300,2014.0,18.0,40000,0,8.0,0,4242156.309,울산광역시 중구 산전3길 3,배수불량에 따른 사면붕괴,14399184.37,529,POINT(14399184.3718 4242156.3090000004),0
601,울산광역시 중구 동동 399,399,,3111011300,2014.0,18.0,0,0,8.0,0,4242119.554,,집중호우로 인해 산자락의 지반이 붕괴되어 가옥으로 토사 유입,14399185.26,301,POINT(14399185.2644 4242119.5543),0
602,울산광역시 중구 동동 399,399,,3111011300,2014.0,18.0,40000,0,8.0,0,4242113.882,울산광역시 중구 산전3길 3,산전지구 주거환경개선사업시 설치한 소공원에서 노면수가잡초등으로 배수가 불량하여 붕괴된 사면으로 유입되어 절개지 슬라이딩 발생,14399185.93,303,POINT(14399185.930199999 4242113.8816),0
603,울산광역시 중구 태화동 20-12,20,12,3111011100,2014.0,19.0,0,0,8.0,0,4239742.514,,건물 신축공사중 인근주택의 지반 일부 유실,14394128.99,304,POINT(14394128.991800001 4239742.5136000002),0
604,경상남도 양산시 평산동 산 44-3,44,3,4833011900,2014.0,19.0,4100000,0,8.0,0,4216060.223,,공사 중인 옹벽 붕괴,14375705.2,305,POINT(14375705.1987 4216060.2231000001),0
605,울산광역시 울주군 두동면 만화리 1024 일원,,,3171036021,2014.0,19.0,0,0,8.0,0,4250807.559,,폭우 인한 옹벽 붕괴,14385821.04,306,POINT(14385821.035499999 4250807.5587999998),0
606,경상북도 봉화군 봉화읍 유곡리 1109-4번지 일원,,,4792025023,2014.0,21.0,789000,0,8.0,0,4424968.582,,"8.20~8.21일 집중호우로 인해 
농공단지 성토법면 유실",14334427.39,307,POINT(14334427.3873 4424968.5817999998),0
607,제주특별자치도 제주시 건입동 818-2번지 일원,,,5011010700,2014.0,24.0,0,0,8.0,0,3964159.087,,집중호우로 인한 토사유실,14086538.13,310,POINT(14086538.1336 3964159.0866999999),0
608,경기도 가평군 가평읍 대곡리 318,318,,4182025022,2014.0,24.0,500000,0,8.0,0,4554903.839,경기도 가평군 가평읍 문화로 153,한석봉 체육관 공사 중 천정 붕괴,14194007.41,311,POINT(14194007.410800001 4554903.8393999999),0
609,울산광역시 울주군 온산읍 삼평리 1186,1186,,3171025022,2014.0,25.0,0,0,8.0,0,4219757.13,,집중호우 인한 농로손괴,14395743.11,312,POINT(14395743.1138 4219757.1299999999),0
610,울산광역시 울주군 온산읍 덕신리 22-2,22,2,3171025032,2014.0,25.0,0,0,8.0,0,4224507.559,,집중호우 인한 하천범람,14394296.32,313,POINT(14394296.316500001 4224507.5591000002),0
611,"울산광역시 울주군 온산읍 덕신리 971-2, 1236",1236,,3171025032,2014.0,25.0,0,0,8.0,0,4223088.215,,집중호우 인한 제방붕괴,14393783.99,317,POINT(14393783.9926 4223088.2149999999),0
612,부산광역시 북구 구포동 산 18-1,18,1,2632010500,2014.0,25.0,102210,0,8.0,0,4191390.247,,사면유실,14361100.75,318,POINT(14361100.749399999 4191390.2464999999),0
613,울산광역시 울주군 서생면 대송리 산15,15,,3171031025,2014.0,25.0,0,0,8.0,0,4213323.86,,폭우 인한 산사태,14399267.02,320,POINT(14399267.0186 4213323.8600000003),0
614,울산광역시 울주군 서생면 서생리 산17-1,17,1,3171031027,2014.0,25.0,0,0,8.0,0,4214428.473,,폭우 인한 산사태,14398026.87,321,POINT(14398026.867799999 4214428.4727999996),0
615,울산광역시 울주군 온산읍 덕신리 872-6,872,6,3171025032,2014.0,25.0,0,0,8.0,0,4224021.547,,집중호우 인한 도로파손 및 사면붕괴,14394073.35,325,POINT(14394073.346899999 4224021.5466),0
616,부산광역시 북구 구포동 산 48-56,48,56,2632010500,2014.0,25.0,610740,0,8.0,0,4190051.017,,"사면붕괴, 사면유실",14360933.21,326,POINT(14360933.2136 4190051.0164999999),0
617,경상남도 창원시 마산회원구 내서읍 감천리 산257,257,,4812725030,2014.0,25.0,34899,0,8.0,0,4191091.857,,집중호우에 따른 사면붕괴,14306329.37,327,POINT(14306329.372400001 4191091.8572999998),0
618,부산광역시 북구 구포동 산 24,24,,2632010500,2014.0,25.0,17970,0,8.0,0,4191084.815,,사면유실,14361661.24,328,POINT(14361661.243100001 4191084.8152999999),0
619,울산광역시 울주군 서생면 서생리 산19,19,,3171031027,2014.0,25.0,0,0,8.0,0,4214189.855,,폭우 인한 산사태,14397735.67,329,POINT(14397735.668 4214189.8547),0
620,울산광역시 울주군 서생면 나사리 산32-24,32,24,3171031023,2014.0,25.0,0,0,8.0,0,4212758.783,,폭우 인한 산사태,14398266.25,332,POINT(14398266.249600001 4212758.7834000001),0
621,울산광역시 울주군 온산읍 덕신리 144,144,,3171025032,2014.0,25.0,0,0,8.0,0,4224923.343,,집중호우 인한 하천범람,14395267.16,334,POINT(14395267.161800001 4224923.3426000001),0
622,울산광역시 울주군 서생면 위양리 산22-2,22,2,3171031030,2014.0,25.0,0,0,8.0,0,4215229.233,,폭우 인한 산사태,14394223.07,335,POINT(14394223.0658 4215229.2331999997),0
623,울산광역시 울주군 서생면 위양리 294-1,294,1,3171031030,2014.0,25.0,0,0,8.0,0,4213794.8,,폭우 인한 산사태,14394079.08,336,POINT(14394079.0836 4213794.7994999997),0
624,울산광역시 울주군 서생면 서생리 산21-1,21,1,3171031027,2014.0,25.0,0,0,8.0,0,4214295.003,,폭우 인한 산사태,14397513.79,337,POINT(14397513.7882 4214295.0029999996),0
625,경상남도 창원시 의창구 북면 내곡리 산231,231,,4812131032,2014.0,25.0,32718,0,8.0,0,4209632.992,,집중호우에 따른 사면붕괴,14312440.83,338,POINT(14312440.8313 4209632.9922000002),0
626,울산광역시 울주군 서생면 나사리 산8-9,8,9,3171031023,2014.0,25.0,0,0,8.0,0,4212579.029,,폭우 인한 산사태,14398708.2,339,POINT(14398708.2005 4212579.0290000001),0
627,울산광역시 울주군 온산읍 덕신리 1010,1010,,3171025032,2014.0,25.0,0,0,8.0,0,4222581.167,,집중호우 인한 하천범람,14393921.86,340,POINT(14393921.856799999 4222581.1670000004),0
628,부산광역시 북구 구포동 1250-18,1250,18,2632010500,2014.0,25.0,45420,0,8.0,0,4190332.172,,"토사붕괴, 시설물 파손",14361538.68,343,POINT(14361538.680299999 4190332.1719),0
